SEGMENT,ITP_REGION,ERP_SYSTEM,CONSOLIDATED_COMPANY_NAME,CONSOLIDATED_COMPANY_CODE,ERP_COMPANY_CODE,ERP_PLANT_CODE,ACCOUNTING_FACILITY_CODE,RECEIVING_FACILITY_CODE,RECEIVING_FACILITY_DESCRIPTION,SUPPLIER_CODE,SUPPLIER_NAME,SUPPLIER_INV_DATE,SUPPLIER_SHIP_DATE,SUPPLIER_INV_NUMBER,CAT_DOCUMENT_NO,DOCUMENT_CURR,AMOUNT_DOCUMENT_CURR,AMOUNT_USD_LINE,AMOUNT_USD_HEADER_VAT,AMOUNT_USD_HEADER,INV_RECEIPT_DATE,SCANNING_BARCODE,ENTRY_DATE,POSTING_DATE,PAYMENT_DATE,PAYMENT_TERMS,DUE_DATE,DUE_DATE_ERP,PO_NUMBER,DOCUMENT_TYPE,STATUS,TYPE_OF_VENDOR,TRANSACTION_CODE,USER_ID,GRIEF_CREATION_DATE,GRIEF_APPROVAL_DATE,GRIEF_CLOSURE_DATE_HEADER,GRIEF_CLOSURE_DATE_LINE,GRIEF_AGEING,GRANULAR_GRIEF_TYPE,CONSOLIDATED_GRIEF_TYPE,GRIEF_OWNER,GRIEF_ESCALATION,FREIGHT_TYPE,DESTINATION_CITY,DESTINATION_STATE,XPDT_LOAD_AUTH_ID,SECONDARY_CARRIER_PRO_NUMBER,ORIGIN_CITY,ORIGIN_STATE,METHOD_OF_ENTRY,LINE_ITEM_NUMBER,MD5_HASH,ETL_CREATED_DATE,ETL_CDC_DATE
,North America,CFPS,,,1,JA,JA,JA,,8763,"VALDIVIA ENTERPRISES, INC.         ",20-01-2021,20-01-2021,1677360,202101201677360       JA8763 ,USD,1760.94,1760.94,1760.94,1760.94,27-01-2021,,17-02-2021,22-02-2021,26-03-2021,60,28-03-2021,28-03-2021,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,17-02-2021,17-02-2021,,,,,,Inbound,SANFORD                  ,NC,514    514,77903090121,HEBRON                   ,KY,,,ee3fe1a636b87752cc4315a7baf37c6c,28:20.4,28:20.4
,North America,CFPS,,,1,R2,R2,R2,,2687A,CON-WAY FREIGHT                    ,19-12-2019,19-12-2019,679310855,20191219679310855     R22687A,USD,25.85,25.85,25.85,25.85,02-01-2020,,05-02-2020,10-02-2020,02-03-2020,60,02-03-2020,02-03-2020,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,05-02-2020,05-02-2020,,,,,,Inbound,WACO                     ,TX,          ,679310855,EL PASO                  ,TX,,,85e14eb04af39457d2d79a4ead5d2b97,28:20.4,28:20.4
,North America,CFPS,,,1,13,13,13,,2687A,CON-WAY FREIGHT                    ,03-07-2020,03-07-2020,872244634,20200703872244634     132687A,USD,14.04,14.04,14.04,14.04,11-11-2020,,19-03-2021,24-03-2021,30-03-2021,60,10-01-2021,10-01-2021,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,19-03-2021,19-03-2021,,,,,,Inbound,AURORA                   ,CO,          ,872244634,BARRIE                   ,ON,,,30dab66c4cbace1cc3643aaf0264940e,28:20.4,28:20.4
,North America,CFPS,,,1,UJ,1,UJ,,4055,DAILY EXPRESS INC                  ,25-02-2021,25-02-2021,6002471,202102256002471       014055 ,USD,42465.38,42465.38,42465.38,42465.38,07-04-2021,,12-04-2021,15-04-2021,04-06-2021,60,06-06-2021,06-06-2021,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,12-04-2021,12-04-2021,,,,,,outbound,MECHANICSVILLE           ,VA,999    999,9883620,NORTH LITTLE ROCK        ,AR,,,77470cd4821da0d7ee699e9e8c51e789,28:20.4,28:20.4
,North America,CFPS,,,1,47,1,47,,2886,AIR-LAND TRANSPORT SERVICE INC     ,29-10-2020,29-10-2020,1876658,202010291876658       012886 ,USD,34.92,34.92,34.92,34.92,04-11-2020,,17-11-2020,20-11-2020,04-01-2021,60,03-01-2021,03-01-2021,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,17-11-2020,17-11-2020,,,,,,Inbound,MORTON                   ,IL,143    143,1876658,CEDAR RAPIDS             ,IA,,,2675db68110d8c1bd56524bbccaf2ac0,28:20.4,28:20.4
,North America,CFPS,,,1,47,1,47,,4982,FORE TRANSPORTATION                ,15-11-2021,15-11-2021,671908,20211115671908        014982 ,USD,10.5,10.5,10.5,10.5,14-12-2021,,13-01-2022,19-01-2022,10-02-2022,60,12-02-2022,12-02-2022,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,13-01-2022,13-01-2022,,,,,,Inbound,JOLIET                   ,IL,          ,              ,HARVEY                   ,IL,,,ca9167479090548b2e53ca5879eccbc2,28:20.4,28:20.4
,North America,CFPS,,,1,JA,JA,JA,,3931,"CONTRACT FREIGHTERS, INC.          ",29-09-2020,29-09-2020,9273805,202009299273805       JA3931 ,USD,1543.36,1543.36,1543.36,1543.36,06-10-2020,,09-10-2020,14-10-2020,16-10-2020,60,05-12-2020,05-12-2020,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,09-10-2020,09-10-2020,,,,,,Inbound,SANFORD                  ,NC,488    488,9273805,MEMPHIS                  ,TN,,,2804867b300b6aee1bda231baa52267a,28:20.4,28:20.4
,North America,CFPS,,,1,47,47,47,,5060,G & D TRANSPORTATION               ,05-10-2021,05-10-2021,73660041,2021100573660041      475060 ,USD,1035.65,1035.65,1035.65,1035.65,12-10-2021,,25-10-2021,28-10-2021,09-12-2021,60,11-12-2021,11-12-2021,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,25-10-2021,25-10-2021,,,,,,outbound,SPRINGFIELD              ,MO,13333138,283400,MORTON                   ,IL,,,7da8086386ffb12d3936cb6f736824ee,28:20.4,28:20.4
,North America,CFPS,,,1,1,1,1,,90,UPS SUPPLY CHAIN SOLUTIONS(MENLO)  ,06-12-2019,06-12-2019,5988187865,201912065988187865    010090 ,USD,722.4,722.4,722.4,722.4,14-02-2020,,05-03-2020,10-03-2020,13-04-2020,60,14-04-2020,14-04-2020,,O ,Cleared,,,CASS    ,01-01-1900,01-01-1900,05-03-2020,05-03-2020,,,,,,Inbound,PEORIA                   ,IL,          ,598818786,CANNOCK                  ,  ,,,8933288648281ad3a5070aca6a494172,28:20.4,28:20.4
,North America,CFPS,,,1,47,1,47,,3590A,C R S T DEDICATED SERVICES         ,15-07-2021,15-07-2021,40298876,2021071540298876      013590A,USD,52.17,52.17,52.17,52.17,23-08-2021,,08-09-2021,13-09-2021,20-10-2021,60,22-10-2021,22-10-2021,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,08-09-2021,08-09-2021,,,,,,Inbound,DELAVAN                  ,IL,12149693,40298876,JOLIET                   ,IL,,,f86bdbae7ffe2d1f640e9792a302c84f,28:20.4,28:20.4
,North America,CFPS,,,1,LE,1,LE,,8496,UNITED PARCEL SERVICE              ,11-07-2020,11-07-2020,A23V802900718 ,20200711A23V802900718 018496 ,USD,36,36,36,36,19-07-2020,,19-07-2020,27-07-2020,15-09-2020,60,17-09-2020,17-09-2020,,M ,Cleared,,,CASS    ,01-01-1900,01-01-1900,0000-12-30,0000-12-30,814,,,,,outbound,                         ,  ,          ,              ,                         ,  ,,,4d196428d05e9d4c1cb4404847bb08af,28:20.4,28:20.4
,North America,CFPS,,,1,88,88,88,,2687A,CON-WAY FREIGHT                    ,20-10-2020,20-10-2020,405009220,20201020405009220     882687A,USD,125.63,125.63,125.63,125.63,05-11-2020,,10-11-2020,13-11-2020,04-01-2021,60,04-01-2021,04-01-2021,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,10-11-2020,10-11-2020,,,,,,Inbound,LAFAYETTE                ,IN,499    499,405009220,INDIANAPOLIS             ,IN,,,8219c73944055043ba00b0b7854b1973,28:20.4,28:20.4
,North America,CFPS,,,1,UD,1,UD,,8496,UNITED PARCEL SERVICE              ,31-03-2022,31-03-2022,A5X4891520409 ,20220331A5X4891520409 018496 ,USD,35.87,35.87,35.87,35.87,10-04-2022,,10-04-2022,18-04-2022,0000-12-30,60,09-06-2022,09-06-2022,,Y ,Open,,,Z1FP4065,01-01-1900,01-01-1900,0000-12-30,0000-12-30,184,,,,,outbound,                         ,  ,          ,              ,                         ,  ,,,0c260a4121816076a4610dca41defd4d,28:20.4,28:20.4
,North America,CFPS,,,1,35,1,35,,90,UPS SUPPLY CHAIN SOLUTIONS(MENLO)  ,14-05-2021,14-05-2021,3503645167,202105143503645167    010090 ,USD,45.36,45.36,45.36,45.36,21-05-2021,,04-06-2021,09-06-2021,19-07-2021,60,20-07-2021,20-07-2021,,V ,Cleared,,,CASS    ,01-01-1900,01-01-1900,04-06-2021,04-06-2021,,,,,,outbound,FENTON                   ,MO,          ,350364516,GRIMBERGEN               ,  ,,,f2a7b94abe468bed1f8a4311d249ec6c,28:20.4,28:20.4
,North America,CFPS,,,1,BM,FM,BM,,5821,HUNT J B TRANSPORT INC             ,07-01-2021,07-01-2021,XT49890       ,20210107XT49890       FM5821 ,USD,1018,1018,1018,1018,09-01-2021,,22-01-2021,27-01-2021,08-03-2021,15,24-01-2021,24-01-2021,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,22-01-2021,22-01-2021,,,,,,outbound,DELPHI                   ,IN,          ,9352916,MOUNT CLEMENS            ,MI,,,e3a5319992e2c0e4eb0c97fc3885b9c0,28:20.4,28:20.4
,North America,CFPS,,,1,SP,SP,SP,,2687A,CON-WAY FREIGHT                    ,01-05-2020,01-05-2020,141076095,20200501141076095     SP2687A,USD,2111.09,2111.09,2111.09,2111.09,14-05-2020,,16-07-2020,21-07-2020,27-07-2020,60,13-07-2020,13-07-2020,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,16-07-2020,16-07-2020,,,,,,outbound,CHILLICOTHE              ,IL,          ,141076095,EAST PEORIA              ,IL,,,bf528a7420c9809ca945729fbc6d3dab,28:20.4,28:20.4
,North America,CFPS,,,1,47,1,47,,8231,SUPERIOR CONSOLIDATED INDUSTRIES   ,27-12-2021,27-12-2021,613IN         ,20211227613IN         018231 ,USD,31.56,31.56,31.56,31.56,25-01-2022,,04-02-2022,09-02-2022,24-03-2022,60,26-03-2022,26-03-2022,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,04-02-2022,04-02-2022,,,,,,Inbound,MORTON                   ,IL,          ,              ,CHAMPAIGN                ,IL,,,064d0276cf6d7a9526bfb2213a2c8022,28:20.4,28:20.4
,North America,CFPS,,,1,XB,1,XB,,90,UPS SUPPLY CHAIN SOLUTIONS(MENLO)  ,08-09-2020,08-09-2020,5012619909,202009085012619909    010090 ,USD,244.14,244.14,244.14,244.14,17-02-2021,,08-03-2021,11-03-2021,16-04-2021,60,18-04-2021,18-04-2021,,Y ,Cleared,,,CASS    ,01-01-1900,01-01-1900,08-03-2021,08-03-2021,,,,,,outbound,ELOY                     ,AZ,          ,501261990,SHANGHAI                 ,  ,,,f0b5f55ef7dfee1e6b2f2dc2e180e872,28:20.4,28:20.4
,EAME,CFPS,,,1,35,1,35,,90,UPS SUPPLY CHAIN SOLUTIONS(MENLO)  ,23-12-2021,23-12-2021,3504971536,202112233504971536    010090 ,USD,405.06,405.06,405.06,405.06,03-01-2022,,18-01-2022,21-01-2022,02-03-2022,60,04-03-2022,04-03-2022,,V ,Cleared,,,CASS    ,01-01-1900,01-01-1900,18-01-2022,18-01-2022,,,,,,outbound,MECHANICSVILLE           ,VA,          ,350497153,GRIMBERGEN               ,  ,,,4c6b37817a04aea5cc1d113ff5990064,28:20.4,28:20.4
,North America,CFPS,,,1,68,68,68,,4174,"DIESEL GLOBAL LOGISTICS, INC       ",23-07-2020,23-07-2020,8133346,202007238133346       684174 ,USD,525,525,525,525,18-08-2020,,11-09-2020,16-09-2020,23-09-2020,60,17-10-2020,17-10-2020,,C ,Cleared,,,CASS    ,01-01-1900,01-01-1900,11-09-2020,11-09-2020,,,,,,Inbound,CORINTH                  ,MS,          ,              ,CIUDAD APODACA           ,  ,,,9ec83849ed8bda995e1f378dfe8fd5d9,28:20.4,28:20.4
,North America,CFPS,,,1,47,1,47,,55,DHL GLOBAL FORWARDING/AEI (AIR)    ,21-05-2021,21-05-2021,R541185       ,20210521R541185       010055 ,USD,80.37,80.37,80.37,80.37,20-10-2021,,04-11-2021,09-11-2021,12-11-2021,60,19-12-2021,19-12-2021,,Y ,Cleared,,,CASS    ,01-01-1900,01-01-1900,04-11-2021,04-11-2021,,,,,,Inbound,MORTON                   ,IL,          ,R54118        ,GENEVA                   ,GE,,,6b7dcaa2f8ce9a47d17c1bd027905df0,28:20.4,28:20.4
,North America,CFPS,,,1,47,1,47,,2687A,CON-WAY FREIGHT                    ,18-03-2021,18-03-2021,510160626,20210318510160626     012687A,USD,12.68,12.68,12.68,12.68,02-04-2021,,20-04-2021,23-04-2021,01-06-2021,60,01-06-2021,01-06-2021,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,20-04-2021,20-04-2021,,,,,,outbound,TOPEKA                   ,KS,          ,510160626,DES MOINES               ,IA,,,a893226a463006b8ef175fa425bc7765,28:20.4,28:20.4
,North America,CFPS,,,1,TR,DQ,TR,,2687A,CON-WAY FREIGHT                    ,20-05-2021,20-05-2021,622322621,20210520622322621     DQ2687A,USD,19,19,19,19,07-06-2021,,10-06-2021,15-06-2021,04-08-2021,60,06-08-2021,06-08-2021,,Y ,Cleared,,,CASS    ,01-01-1900,01-01-1900,10-06-2021,10-06-2021,,,,,,outbound,WEST COLUMBIA            ,SC,       TRC,622322621,WACO                     ,TX,,,b70e2655fb8a9bb8b9e61159d2fadda8,28:20.4,28:20.4
,North America,CFPS,,,1,YP,YP,YP,,2687A,CON-WAY FREIGHT                    ,21-09-2020,21-09-2020,993697305,20200921993697305     YP2687A,USD,67.33,67.33,67.33,67.33,02-10-2020,,07-10-2020,12-10-2020,30-11-2020,60,01-12-2020,01-12-2020,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,07-10-2020,07-10-2020,,,,,,Inbound,FRANKLIN                 ,IN,          ,993697305,INDIANAPOLIS             ,IN,,,2454806d439df0e32e99e8942c9ac461,28:20.4,28:20.4
,EAME,CFPS,,,1,35,1,35,,90,UPS SUPPLY CHAIN SOLUTIONS(MENLO)  ,15-11-2021,15-11-2021,3504754077,202111153504754077    010090 ,USD,42.66,42.66,42.66,42.66,26-11-2021,,13-12-2021,16-12-2021,24-01-2022,60,25-01-2022,25-01-2022,,Y ,Cleared,,,CASS    ,01-01-1900,01-01-1900,13-12-2021,13-12-2021,,,,,,outbound,LUFKIN                   ,TX,          ,350475407,GRIMBERGEN               ,  ,,,bc6235c404441ace9f32c5ced51320d5,28:20.4,28:20.4
,North America,CFPS,,,1,40,FM,40,,8495,UPS SUPPLY CHAIN SOLUTIONS         ,12-08-2021,12-08-2021,1503283333,202108121503283333    FM8495 ,USD,3,3,3,3,02-09-2021,,28-09-2021,01-10-2021,01-11-2021,60,01-11-2021,01-11-2021,,Y ,Cleared,,,CASS    ,01-01-1900,01-01-1900,28-09-2021,28-09-2021,,,,,,Inbound,PEORIA                   ,IL,          ,              ,MOTALA                   ,  ,,,343ed190b36e2fa45b3b9ad4e748cf05,28:20.4,28:20.4
,North America,CFPS,,,1,88,88,88,,2687A,CON-WAY FREIGHT                    ,18-03-2021,18-03-2021,420813886,20210318420813886     882687A,USD,73.87,73.87,73.87,73.87,29-03-2021,,01-04-2021,07-04-2021,26-05-2021,60,28-05-2021,28-05-2021,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,01-04-2021,01-04-2021,,,,,,Inbound,LAFAYETTE                ,IN,541    541,420813886,MORTON                   ,IL,,,ec04a7cbc29fbd1df84cec6ff63a86d6,28:20.4,28:20.4
,North America,CFPS,,,1,40,40,40,,3349,XPO LOGISTICS                      ,01-11-2021,01-11-2021,321441479,20211101321441479     403349 ,USD,72.58,72.58,72.58,72.58,06-01-2022,,02-02-2022,07-02-2022,07-03-2022,60,07-03-2022,07-03-2022,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,02-02-2022,02-02-2022,,,,,,outbound,BAYPORT                  ,TX,          ,A00009        ,SEGUIN                   ,TX,,,74d5822caa5f36c9401ac098469038b9,28:20.4,28:20.4
,North America,CFPS,,,1,JQ,JQ,JQ,,4841,ESTES EXPRESS LINES                ,13-08-2020,13-08-2020,106861332,20200813106861332     JQ4841 ,USD,166.25,166.25,166.25,166.25,08-09-2020,,16-09-2020,21-09-2020,05-11-2020,60,07-11-2020,07-11-2020,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,16-09-2020,16-09-2020,,,,,,Inbound,ATHENS                   ,GA,          ,861332,CONCORD                  ,NC,,,39f8f510e85afbd63c2d11d40bb836ef,28:20.4,28:20.4
,North America,CFPS,,,1,ZQ,ZQ,ZQ,,253J ,SCHENKER INTERNATIONAL INC         ,09-07-2021,09-07-2021,MLI94119249   ,20210709MLI94119249   ZQ253J ,USD,147.7,147.7,147.7,147.7,15-07-2021,,05-08-2021,10-08-2021,13-09-2021,60,13-09-2021,13-09-2021,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,05-08-2021,05-08-2021,,,,,,outbound,PIRACICABA               ,SP,          ,MLI9411924    ,MIAMI LAKES              ,FL,,,b737bacb0413b391c441dc90ad64f9fb,28:20.4,28:20.4
,North America,CFPS,,,1,35,1,35,,90,UPS SUPPLY CHAIN SOLUTIONS(MENLO)  ,27-05-2021,27-05-2021,3503692390,202105273503692390    010090 ,USD,293.08,293.08,293.08,293.08,03-06-2021,,17-06-2021,22-06-2021,02-08-2021,60,02-08-2021,02-08-2021,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,17-06-2021,17-06-2021,,,,,,outbound,LONDONDERRY              ,NH,          ,350369239,GRIMBERGEN               ,  ,,,64fefa0cb253490720a9bec51b51a5fd,28:20.4,28:20.4
,North America,CFPS,,,1,47,1,47,,2687A,CON-WAY FREIGHT                    ,06-04-2020,06-04-2020,998087753,20200406998087753     012687A,USD,45,45,45,45,23-04-2020,,28-04-2020,01-05-2020,22-06-2020,60,22-06-2020,22-06-2020,,Y ,Cleared,,,CASS    ,01-01-1900,01-01-1900,28-04-2020,28-04-2020,,,,,,outbound,SURREY                   ,BC,          ,998087753,EFFINGHAM                ,IL,,,09f93bb26c703a2c5b952324066a6faf,28:20.4,28:20.4
,North America,CFPS,,,1,47,1,47,,4982,FORE TRANSPORTATION                ,30-01-2021,30-01-2021,648438,20210130648438        014982 ,USD,2.16,2.16,2.16,2.16,03-01-2022,,14-02-2022,17-02-2022,02-03-2022,60,04-03-2022,04-03-2022,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,14-02-2022,14-02-2022,,,,,,Inbound,JOLIET                   ,IL,          ,              ,HARVEY                   ,IL,,,b749fafbaf29bc85113d6233949fc0ab,28:20.4,28:20.4
,North America,CFPS,,,1,CZ,CZ,CZ,,4984,"EVANS TRANSPORTATION SERVICES, INC ",04-01-2021,04-01-2021,D663613       ,20210104D663613       CZ4984 ,USD,99.6,99.6,99.6,99.6,12-01-2021,,15-01-2021,21-01-2021,11-03-2021,60,13-03-2021,13-03-2021,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,15-01-2021,15-01-2021,,,,,,Inbound,CHILLICOTHE              ,IL,180    180,14903040229,SAINT LOUIS              ,MO,,,9721372554e00ef07310d7f975ce1a59,28:20.4,28:20.4
,North America,CFPS,,,1,ZQ,ZQ,ZQ,,265,ALEXIM TRADING CORPORATION         ,06-10-2020,06-10-2020,ALX208100183  ,20201006ALX208100183  ZQ0265 ,USD,3834.18,3834.18,3834.18,3834.18,08-10-2020,,22-10-2020,27-10-2020,07-12-2020,60,07-12-2020,07-12-2020,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,22-10-2020,22-10-2020,,,,,,outbound,SANTIAGO DE CHILE        ,  ,          ,ALX20810018   ,MIAMI LAKES              ,FL,,,856ce08ccd3836d9665bfd5745c28e41,28:20.4,28:20.4
,North America,CFPS,,,1,BI,BI,BI,,3722,CIRCLE LOGISTICS                   ,27-01-2022,27-01-2022,888280,20220127888280        BI3722 ,USD,952.66,952.66,952.66,952.66,31-01-2022,,03-03-2022,08-03-2022,15-03-2022,60,01-04-2022,01-04-2022,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,03-03-2022,03-03-2022,,,,,,Inbound,GOODFIELD                ,IL,          ,              ,JOLIET                   ,IL,,,3c979c243d12d6c4ae03a3747d159d9a,28:20.4,28:20.4
,North America,CFPS,,,1,TR,DQ,TR,,2687A,CON-WAY FREIGHT                    ,22-01-2020,22-01-2020,223598863,20200122223598863     DQ2687A,USD,19,19,19,19,03-02-2020,,20-02-2020,25-02-2020,19-03-2020,60,03-04-2020,03-04-2020,,Y ,Cleared,,,CASS    ,01-01-1900,01-01-1900,20-02-2020,20-02-2020,,,,,,outbound,RALEIGH                  ,NC,TRC    TRC,223598863,WACO                     ,TX,,,c65257c35f096f681b17f4e691872c8e,28:20.4,28:20.4
,North America,CFPS,,,1,1N,1,1N,,4841,ESTES EXPRESS LINES                ,26-02-2020,26-02-2020,1352899115,202002261352899115    014841 ,USD,74.42,74.42,74.42,74.42,06-03-2020,,16-03-2020,19-03-2020,04-05-2020,60,05-05-2020,05-05-2020,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,16-03-2020,16-03-2020,,,,,,Inbound,CLAYTON                  ,OH,27_520627_,899115,MEMPHIS                  ,TN,,,0e44337f023600198c1b6da63e42cfdc,28:20.4,28:20.4
,EAME,CFPS,,,1,35,1,35,,90,UPS SUPPLY CHAIN SOLUTIONS(MENLO)  ,20-09-2021,20-09-2021,3504404431,202109203504404431    010090 ,USD,11.04,11.04,11.04,11.04,30-09-2021,,15-10-2021,20-10-2021,29-11-2021,60,29-11-2021,29-11-2021,,Y ,Cleared,,,CASS    ,01-01-1900,01-01-1900,15-10-2021,15-10-2021,,,,,,outbound,AUSTELL                  ,GA,          ,350440443,GRIMBERGEN               ,  ,,,592b86a597f0f75797ac13d8109d2bc4,28:20.4,28:20.4
,North America,CFPS,,,1,47,1,47,,9118,PAPER TRANSPORT INC.               ,16-10-2020,16-10-2020,165572A       ,20201016165572A       019118 ,USD,2721,2721,2721,2721,27-10-2020,,03-11-2020,06-11-2020,24-12-2020,60,26-12-2020,26-12-2020,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,03-11-2020,03-11-2020,,,,,,outbound,MIAMI LAKES              ,FL,634EMHU634,              ,DELAVAN                  ,IL,,,d6fde04a24c6e31ce34f77796b936777,28:20.4,28:20.4
,North America,CFPS,,,1,UD,UD,UD,,4984,"EVANS TRANSPORTATION SERVICES, INC ",04-02-2022,04-02-2022,F377542       ,20220204F377542       UD4984 ,USD,113.9,113.9,113.9,113.9,17-02-2022,,17-03-2022,22-03-2022,18-04-2022,60,18-04-2022,18-04-2022,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,17-03-2022,17-03-2022,,,,,,Inbound,DENISON                  ,TX,15044336,14927579376,EASLEY                   ,SC,,,9bcb8a5915def519cd2d0eb08d85b377,28:20.4,28:20.4
,North America,CFPS,,,1,JA,1,JA,,8496,UNITED PARCEL SERVICE              ,24-03-2020,24-03-2020,Y956F81300328 ,20200324Y956F81300328 018496 ,USD,14.46,14.46,14.46,14.46,29-03-2020,,29-03-2020,03-04-2020,26-05-2020,60,28-05-2020,28-05-2020,,H ,Cleared,,,CASS    ,01-01-1900,01-01-1900,0000-12-30,0000-12-30,926,,,,,outbound,                         ,  ,          ,              ,                         ,  ,,,c1c4ab66664eb2e761911bf30f5b3bdd,28:20.4,28:20.4
,North America,CFPS,,,1,50,  ,50,,214,PRECISION AIR CARGO INC            ,13-07-2020,13-07-2020,DNPAY202020303,20200713DNPAY202020303  0214 ,USD,0,0,0,0,0000-12-30,,21-07-2020,0000-12-30,0000-12-30,30,0001-01-29,0001-01-29,,A ,Open,,,Z1FP4055,01-01-1900,01-01-1900,0000-12-30,0000-12-30,738440,,,,,outbound,                         ,  ,          ,              ,                         ,  ,,,dd615505bf61abf12ae4de67dbd74e17,28:20.4,28:20.4
,North America,CFPS,,,1,47,1,47,,8495,UPS SUPPLY CHAIN SOLUTIONS         ,11-10-2020,11-10-2020,1428671011,202010111428671011    018495 ,USD,37.72,37.72,37.72,37.72,27-10-2020,,02-11-2020,05-11-2020,24-12-2020,60,26-12-2020,26-12-2020,,Y ,Cleared,,,CASS    ,01-01-1900,01-01-1900,02-11-2020,02-11-2020,,,,,,Inbound,PEORIA                   ,IL,          ,              ,WUXI                     ,  ,,,97c14515150064f05ee9c94dabef1c6d,28:20.4,28:20.4
,EAME,CFPS,,,1,35,1,35,,90,UPS SUPPLY CHAIN SOLUTIONS(MENLO)  ,04-02-2021,04-02-2021,4876111831,202102044876111831    010090 ,USD,6.54,6.54,6.54,6.54,30-07-2021,,18-08-2021,23-08-2021,27-09-2021,60,28-09-2021,28-09-2021,,Y ,Cleared,,,CASS    ,01-01-1900,01-01-1900,16-08-2021,16-08-2021,,,,,,outbound,CHARLOTTE                ,NC,          ,              ,GRIMBERGEN               ,  ,,,c69886a75091d55b0143c7db6889fa4a,28:20.4,28:20.4
,North America,CFPS,,,1,35,1,35,,90,UPS SUPPLY CHAIN SOLUTIONS(MENLO)  ,21-08-2020,21-08-2020,3502983649,202008213502983649    010090 ,USD,654.66,654.66,654.66,654.66,31-08-2020,,17-09-2020,22-09-2020,28-10-2020,60,30-10-2020,30-10-2020,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,17-09-2020,17-09-2020,,,,,,outbound,KALAMAZOO                ,MI,          ,350298364,GRIMBERGEN               ,  ,,,f83c1c9b898c242a0a71adadb86832e9,28:20.4,28:20.4
,Asia,CFPS,,,1,29,29,29,,90,UPS SUPPLY CHAIN SOLUTIONS(MENLO)  ,19-11-2021,19-11-2021,5270576069,202111195270576069    290090 ,USD,316.51,316.51,316.51,316.51,01-12-2021,,15-12-2021,20-12-2021,28-01-2022,60,30-01-2022,30-01-2022,,Y ,Cleared,,,CASS    ,01-01-1900,01-01-1900,15-12-2021,15-12-2021,,,,,,Inbound,PONTIAC                  ,IL,          ,527057606,AACHEN                   ,  ,,,f321b33e31cf5ae280f92d7fa3b8c02a,28:20.4,28:20.4
,North America,CFPS,,,1,47,1,47,,4982,FORE TRANSPORTATION                ,18-12-2020,18-12-2020,643731,20201218643731        014982 ,USD,100,100,100,100,29-12-2020,,08-01-2021,13-01-2021,25-02-2021,60,27-02-2021,27-02-2021,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,08-01-2021,08-01-2021,,,,,,Inbound,JOLIET                   ,IL,          ,              ,ELWOOD                   ,IL,,,ad254921b170257b423a2d5ed9ca7465,28:20.4,28:20.4
,North America,CFPS,,,1,R2,R2,R2,,3080,AVERITT EXPRESS INC                ,22-03-2021,22-03-2021,1040129502,202103221040129502    R23080 ,USD,99.6,99.6,99.6,99.6,24-03-2021,,29-03-2021,01-04-2021,21-04-2021,30,23-04-2021,23-04-2021,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,29-03-2021,29-03-2021,,,,,,outbound,CORPUS CHRISTI           ,TX,545    545,288611,WACO                     ,TX,,,6fa5c54fdc7aa2f8158a0041e948f6b9,28:20.4,28:20.4
